jis_code	url	system_type
13220	https://www.city.higashiyamato.lg.jp/reiki/reiki_menu.html	taikei
13221	https://en3-jg.d1-law.com/kiyose/d1w_reiki/reiki.html	d1-law
13222	https://www2.city.higashikurume.lg.jp/reiki_int/reiki_menu.html	taikei
13223	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A8016A4AD	d1-law
13224	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A8016A4AE	d1-law
13225	https://www1.g-reiki.net/inagi/reiki_menu.html	g-reiki
13227	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A8016A4B1	d1-law
13228	https://www.city.akiruno.tokyo.jp/reiki/reiki_int/reiki_menu.html	taikei
13229	https://krg140.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
13303	https://www1.g-reiki.net/mizuho/reiki_menu.html	g-reiki
13305	https://www1.g-reiki.net/town.hinode/reiki_menu.html	g-reiki
13307	https://www1.g-reiki.net/hinohara/reiki_menu.html	g-reiki
13308	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A8016CB66	d1-law
13361	https://www.town.oshima.tokyo.jp/reiki_int/reiki_menu.html	taikei
13362	https://www1.g-reiki.net/toshimamura/reiki_menu.html	g-reiki
13363	http://www.niijima.com/reiki_int/reiki_menu.html	taikei
13364	https://www.vill.kouzushima.tokyo.jp/reiki/	taikei
13381	https://www.vill.miyake.tokyo.jp/gyousei/reiki/reiki_menu.html	taikei
13382	https://www.vill.mikurasima.tokyo.jp/data/reiki_int/reiki_menu.html	taikei
13401	http://www.town.hachijo.tokyo.jp/reiki_int/reiki_menu.html	taikei
13402	https://www1.g-reiki.net/vill.aogashima.tokyo/reiki_menu.html	g-reiki
13421	https://www.vill.ogasawara.tokyo.jp/reiki_int/reiki_menu.html	taikei
14000	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A8025C23A	d1-law
14100	https://cgi.city.yokohama.lg.jp/somu/reiki/reiki_menu.html	taikei
14130	http://www.reiki.city.kawasaki.jp/kawasaki/d1w_reiki/reiki.html	d1-law
14150	https://krg211.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
14201	https://www.city.yokosuka.kanagawa.jp/shisei/reiki/index.html	taikei
14203	https://krg205.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
14204	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A80260D3E	d1-law
14205	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A80260D3F	d1-law
14206	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A80260D40	d1-law
14207	https://krg209.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
14208	https://www1.g-reiki.net/zushi/reiki_menu.html	g-reiki
14210	https://en3-jg.d1-law.com/miura/d1w_reiki/reiki.html	d1-law
14211	https://www1.g-reiki.net/city.hadano/reiki_menu.html	g-reiki
14212	https://krg214.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
14213	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A80260DA2	d1-law
14214	https://www.city.isehara.kanagawa.jp/reiki_int/reiki_menu.html	taikei
14215	https://www1.g-reiki.net/city.ebina/reiki_menu.html	g-reiki
14216	https://en3-jg.d1-law.com/zama/d1w_reiki/reiki.html	d1-law
14217	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A80260DA6	d1-law
14218	https://www1.g-reiki.net/ayase/reiki_menu.html	g-reiki
14301	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A802634AF	d1-law
14321	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A8026356F	d1-law
14341	https://en3-jg.d1-law.com/oiso/d1w_reiki/reiki.html	d1-law
14342	https://www.town.ninomiya.kanagawa.jp/reiki/reiki.html	reiki.html
14361	https://www1.g-reiki.net/nakai/reiki_menu.html	g-reiki
14362	https://www.town.oi.kanagawa.jp/d1w_reiki/reiki.html	d1-law
14363	https://www1.g-reiki.net/town.matsuda.kanagawa/reiki_menu.html	g-reiki
14364	https://www.town.yamakita.kanagawa.jp/machidukuri/reiki/reiki_menu.html	taikei
14366	https://www1.g-reiki.net/town.kaisei.kanagawa/reiki_menu.html	g-reiki
14382	https://www.town.hakone.kanagawa.jp/www/contents/1100000000150/index.html	g-reiki
14383	http://www.town.manazuru.kanagawa.jp/static/d1w_reiki/reiki.html	d1-law
14384	https://www1.g-reiki.net/yugawara/reiki_menu.html	g-reiki
14401	https://www.town.aikawa.kanagawa.jp/section/reiki_int/reiki_menu.html	taikei
14402	http://www.town.kiyokawa.kanagawa.jp/section/d1w_reiki/reiki.html	d1-law
15000	https://www1.g-reiki.net/pref.niigata/index.html	g-reiki
15100	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A803552FE	d1-law
15202	https://www.city.nagaoka.niigata.jp/shisei/cate03/jyourei/reiki/	taikei
15204	https://krr182.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
15205	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A8035768F	d1-law
15206	https://krz200.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
15208	https://www1.g-reiki.net/ojiya/reiki_menu.html	g-reiki
15209	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A80357693	d1-law
15210	https://www.city.tokamachi.lg.jp/section/reiki_int/reiki_menu.html	taikei
15211	https://www2.city.mitsuke.niigata.jp/database/reiki_int/reiki_menu.html	taikei
15212	https://www1.g-reiki.net/murakami/reiki_menu.html	g-reiki
15213	https://www1.g-reiki.net/city.tsubame/reiki_menu.html	g-reiki
15216	https://krr105.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
15217	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A803576F6	d1-law
15218	https://www.city.gosen.lg.jp/section/reiki_int/reiki_menu.html	taikei
15222	https://krm900.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
15223	https://www.city.agano.niigata.jp/section/reiki_int/reiki_menu.html	taikei
15224	https://www.city.sado.niigata.jp/reiki_int/reiki_menu.html	taikei
15225	https://www.city.uonuma.lg.jp/reiki/	taikei
15226	http://www.city.minamiuonuma.niigata.jp/reiki/reiki_menu.html	taikei
15227	https://www1.g-reiki.net/tainai/reiki_menu.html	g-reiki
15307	https://www1.g-reiki.net/town.seiro/reiki_menu.html	g-reiki
15342	https://www1.g-reiki.net/vill.yahiko/reiki_menu.html	g-reiki
15361	https://www.town.tagami.niigata.jp/reiki/reiki_menu.html	taikei
15385	https://www.town.aga.niigata.jp/section/reiki_int/reiki_menu.html	taikei
15405	https://www.town.izumozaki.niigata.jp/reiki/reiki_menu.html	taikei
15461	https://www1.g-reiki.net/town-yuzawa/reiki_menu.html	g-reiki
15482	https://www.town.tsunan.niigata.jp/reiki/reiki_menu.html	taikei
15504	http://www.vill.kariwa.niigata.jp/reiki_int/reiki_menu.html	taikei
15581	http://www.vill.sekikawa.niigata.jp/reiki_int/reiki_menu.html	taikei
15586	https://www.vill.awashimaura.lg.jp/reiki_int/reiki_menu.html	taikei
16000	https://kri001.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
16201	https://www1.g-reiki.net/toyama/reiki_menu.html	g-reiki
16202	https://www1.g-reiki.net/takaoka/reiki_menu.html	g-reiki
16204	https://www1.g-reiki.net/uozu/reiki_menu.html	g-reiki
16205	https://www1.g-reiki.net/himi/reiki_menu.html	g-reiki
16206	https://www1.g-reiki.net/city.namerikawa/reiki_menu.html	g-reiki
16207	https://www1.g-reiki.net/kurobe/reiki_menu.html	g-reiki
16208	https://www1.g-reiki.net/tonami/reiki_menu.html	g-reiki
16209	https://en3-jg.d1-law.com/oyabe/d1w_reiki/reiki.html	d1-law
16210	https://www1.g-reiki.net/nanto/reiki_menu.html	g-reiki
16211	https://www1.g-reiki.net/imizu/reiki_menu.html	g-reiki
16321	https://public2.legalcrud.com/funahashi_vill/reiki/	legalcrud
16322	https://en3-jg.d1-law.com/kamiichi/d1w_reiki/reiki.html	d1-law
16323	https://www1.g-reiki.net/tateyama/reiki_menu.html	g-reiki
16342	https://www1.g-reiki.net/nyuzen/reiki_menu.html	g-reiki
16343	https://www1.g-reiki.net/asahi.toyama/reiki_menu.html	g-reiki
17000	https://www.pref.ishikawa.lg.jp/soumu/houki/houkisyuu.html	legal-square
17201	http://www.city.kanazawa.ishikawa.jp/reiki/	taikei
17202	https://www1.g-reiki.net/nanao/reiki_menu.html	g-reiki
17203	https://www1.g-reiki.net/komatsu/reiki_menu.html	g-reiki
17204	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A8054492E	d1-law
17205	https://www1.g-reiki.net/suzu/reiki_menu.html	g-reiki
17206	https://www1.g-reiki.net/kaga/reiki_menu.html	g-reiki
17207	https://en3-jg.d1-law.com/hakui/d1w_reiki/reiki.html	d1-law
17209	https://www1.g-reiki.net/kahoku/reiki_menu.html	g-reiki
17210	https://www1.g-reiki.net/hakusan/reiki_menu.html	g-reiki
17211	https://www1.g-reiki.net/nomi/reiki_menu.html	g-reiki
17212	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A80544991	d1-law
17324	https://www1.g-reiki.net/kawakita/reiki_menu.html	g-reiki
17361	https://www1.g-reiki.net/tsubata/reiki_menu.html	g-reiki
17365	https://www1.g-reiki.net/uchinada/reiki_menu.html	g-reiki
17384	https://www1.g-reiki.net/shika/reiki_menu.html	g-reiki
17386	https://www1.g-reiki.net/hodatsushimizu/reiki_menu.html	g-reiki
17407	https://www1.g-reiki.net/nakanoto/reiki_menu.html	g-reiki
17461	https://www1.g-reiki.net/anamizu/reiki_menu.html	g-reiki
17463	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A80549A69	d1-law
18000	https://www.pref.fukui.lg.jp/doc/koukaihou/jyoureikisoku/jyoreiyomiage.html	legal-square
18201	https://www1.g-reiki.net/city.fukui/reiki_menu.html	g-reiki
18202	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A8063B27C	d1-law
18204	https://www1.g-reiki.net/obama/reiki_menu.html	g-reiki
18205	https://kri206.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
18206	https://www1.g-reiki.net/city.katsuyama/reiki_menu.html	g-reiki
18207	https://www1.g-reiki.net/city.sabae/reiki_menu.html	g-reiki
18208	https://www1.g-reiki.net/awara/reiki_menu.html	g-reiki
18209	https://www1.g-reiki.net/echizen-city/reiki_menu.html	g-reiki
18210	https://www1.g-reiki.net/sakai-city/reiki_menu.html	g-reiki
18322	https://www1.g-reiki.net/eiheiji/reiki_menu.html	g-reiki
18382	https://www.town.ikeda.fukui.jp/contents/reiki/reiki_menu.html	taikei
18404	https://www1.g-reiki.net/town.minamiechizen/reiki_menu.html	g-reiki
18423	https://www1.g-reiki.net/echizen/reiki_menu.html	g-reiki
18442	https://www1.g-reiki.net/mihama/reiki_menu.html	g-reiki
18481	http://www.town.takahama.fukui.jp/reiki/reiki_menu.html	taikei
18483	https://www1.g-reiki.net/ohi/reiki_menu.html	g-reiki
18501	https://www1.g-reiki.net/fukui-wakasa/reiki_menu.html	g-reiki
19000	http://www.pref.yamanashi.jp/somu/shigaku/reiki/reiki_menu.html	taikei
19201	https://www1.g-reiki.net/kofu/reiki_menu.html	g-reiki
19202	https://www1.g-reiki.net/fujiyoshida/reiki_menu.html	g-reiki
19204	https://www.city.tsuru.yamanashi.jp/section/reiki/	独自
19205	https://www1.g-reiki.net/city.yamanashi.yamanashi/reiki_menu.html	g-reiki
19206	https://www.city.otsuki.yamanashi.jp/reiki/reiki_menu.html	taikei
19207	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A80731BD1	d1-law
19208	https://www1.g-reiki.net/minami-alps/reiki_menu.html	g-reiki
19209	https://www1.g-reiki.net/city.hokuto.yamanashi/reiki_menu.html	g-reiki
19210	https://www1.g-reiki.net/kai/reiki_menu.html	g-reiki
19211	https://www1.g-reiki.net/fuefuki/reiki_menu.html	g-reiki
19212	https://www1.g-reiki.net/uenohara/reiki_menu.html	g-reiki
19213	https://www1.g-reiki.net/koshu/reiki_menu.html	g-reiki
19214	https://www.city.chuo.yamanashi.jp/section/reiki_int/reiki_menu.html	taikei
19346	https://www.town.ichikawamisato.yamanashi.jp/reiki_int/reiki_menu.html	taikei
19364	https://www1.g-reiki.net/town.hayakawa.yamanashi/reiki_menu.html	g-reiki
19365	https://www.town.minobu.lg.jp/chosei/reiki/	独自
19366	https://www.town.nanbu.yamanashi.jp/reiki_int/reiki_menu.html	taikei
19368	https://www.town.fujikawa.yamanashi.jp/reiki/reiki_int/reiki_menu.html	taikei
19384	https://www1.g-reiki.net/town.showa.yamanashi/reiki_menu.html	g-reiki
19422	https://www1.g-reiki.net/doshi/reiki_menu.html	g-reiki
19423	https://www1.g-reiki.net/town.nishikatsura/reiki_menu.html	g-reiki
19424	https://www1.g-reiki.net/oshino/reiki_menu.html	g-reiki
19425	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A80736B77	d1-law
19429	https://www1.g-reiki.net/vill.narusawa/reiki_menu.html	g-reiki
19430	https://www1.g-reiki.net/fujikawaguchiko/reiki_menu.html	g-reiki
19442	https://www1.g-reiki.net/vill.kosuge/reiki_menu.html	g-reiki
19443	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A80736C3F	d1-law
20000	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A8556305A	d1-law
20201	https://en3-jg.d1-law.com/nagano-city/d1w_reiki/reiki.html	d1-law
20202	https://www1.g-reiki.net/city.matsumoto/reiki_menu.html	g-reiki
20203	https://www.city.ueda.nagano.jp/soshiki/somu/4262.html	taikei
20204	https://www1.g-reiki.net/okaya/reiki_menu.html	g-reiki
20205	https://www.city.iida.lg.jp/reiki_int/reiki_taikei/taikei_default.html	taikei
20206	https://www.city.suwa.lg.jp/reiki/	taikei
20207	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A85567B61	d1-law
20208	https://www1.g-reiki.net/komoro/reiki_menu.html	g-reiki
20209	https://www1.g-reiki.net/ina/reiki_menu.html	g-reiki
20210	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A85567BBF	d1-law
20211	https://en3-jg.d1-law.com/nakano/d1w_reiki/reiki.html	d1-law
20212	https://kre713.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
20213	https://www1.g-reiki.net/city.iiyama.nagano/reiki_menu.html	g-reiki
20214	https://kre715.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
20215	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A85567BC4	d1-law
20217	https://en3-jg.d1-law.com/saku/d1w_reiki/reiki.html	d1-law
20218	https://www.city.chikuma.lg.jp/section/reiki_int/reiki_menu.html	taikei
20219	https://www1.g-reiki.net/tomi/reiki_menu.html	g-reiki
20220	https://www.city.azumino.nagano.jp/soshiki/7/reiki.html	d1-law
20303	https://www1.g-reiki.net/koumi-town/reiki_kana/r_50_ro.html	g-reiki
20304	https://en3-jg.d1-law.com/kawakami/d1w_reiki/reiki.html	d1-law
20305	https://www.minamimakimura.jp/reiki_int/reiki_menu.html	taikei
20306	https://en3-jg.d1-law.com/minamiaiki/d1w_reiki/reiki.html	d1-law
20307	https://en3-jg.d1-law.com/kitaaiki/d1w_reiki/reiki.html	d1-law
20309	https://en3-jg.d1-law.com/sakuho/d1w_reiki/reiki.html	d1-law
20321	https://en3-jg.d1-law.com/karuizawa/d1w_reiki/reiki.html	d1-law
20323	https://www1.g-reiki.net/town.miyota.nagano/reiki_menu.html	g-reiki
20324	https://www.town.tateshina.nagano.jp/section/reiki_int/reiki_menu.html	taikei
20349	http://www.vill.aoki.nagano.jp/reiki_int/reiki_menu.html	taikei
20350	https://en3-jg.d1-law.com/nagawa/d1w_reiki/reiki.html	d1-law
20361	https://www1.g-reiki.net/shimosuwa/reiki_menu.html	g-reiki
20362	https://www1.g-reiki.net/town-fujimi/reiki_menu.html	g-reiki
20363	https://www.vill.hara.lg.jp/reiki/reiki_int/reiki_menu.html	taikei
20382	https://kre744.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
20383	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A8556A5EF	d1-law
20384	https://www1.g-reiki.net/iijima/reiki_menu.html	g-reiki
20385	https://www1.g-reiki.net/vill.minamiminowa/reiki_menu.html	g-reiki
20386	https://www1.g-reiki.net/vill.nakagawa.nagano/reiki_menu.html	g-reiki
20388	https://www1.g-reiki.net/miyada/reiki_menu.html	g-reiki
20402	https://www.town.matsukawa.lg.jp/section/reiki/reiki_menu.html	taikei
20403	https://en3-jg.d1-law.com/takamori/d1w_reiki/reiki.html	d1-law
20404	https://www1.g-reiki.net/town.anan.nagano/reiki_menu.html	g-reiki
20407	https://www1.g-reiki.net/vill.achi/reiki_menu.html	g-reiki
20409	https://www1.g-reiki.net/hirayamura/reiki_menu.html	g-reiki
20410	https://www1.g-reiki.net/nebamura/reiki_menu.html	g-reiki
20411	https://en3-jg.d1-law.com/shimojo/d1w_reiki/reiki.html	d1-law
20412	https://www1.g-reiki.net/urugi/reiki_menu.html	g-reiki
20413	https://www1.g-reiki.net/vill-tenryu/reiki_menu.html	g-reiki
20414	https://www1.g-reiki.net/vill.yasuoka/reiki_menu.html	g-reiki
20415	https://www1.g-reiki.net/takagi/reiki_menu.html	g-reiki
20416	https://www.vill.nagano-toyooka.lg.jp/70reiki/reiki_menu.html	taikei
20417	https://www1.g-reiki.net/vill.ooshika.nagano/reiki_menu.html	g-reiki
20422	http://reiki.town.agematsu.nagano.jp/	taikei
20423	https://en3-jg.d1-law.com/nagiso/d1w_reiki/reiki.html	d1-law
20425	https://www1.g-reiki.net/vill.kiso.nagano/reiki_menu.html	g-reiki
20429	https://en3-jg.d1-law.com/otaki/d1w_reiki/reiki.html	d1-law
20430	http://reiki.vill.ookuwa.nagano.jp/	独自
20432	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A8556CB69	d1-law
20446	https://en3-jg.d1-law.com/omi/d1w_reiki/reiki.html	d1-law
20448	https://en3-jg.d1-law.com/ikusaka/reiki.html	d1-law
20450	https://www.vill.yamagata.nagano.jp/contents/reiki_int/reiki_menu.html	taikei
20451	https://www1.g-reiki.net/vill.asahi.nagano/reiki_menu.html	g-reiki
20452	https://www1.g-reiki.net/vill.chikuhoku/reiki_menu.html	g-reiki
20481	https://en3-jg.d1-law.com/ikeda-town/d1w_reiki/reiki.html	d1-law
20482	https://www1.g-reiki.net/vill-matsukawa/reiki_menu.html	g-reiki
20485	https://www1.g-reiki.net/vill.hakuba/reiki_menu.html	g-reiki
20486	https://www1.g-reiki.net/vill.otari/reiki_menu.html	g-reiki
20521	https://en3-jg.d1-law.com/sakaki/d1w_reiki/reiki.html	d1-law
20541	https://en3-jg.d1-law.com/obuse/d1w_reiki/reiki.html	d1-law
20543	https://en3-jg.d1-law.com/takayama/d1w_reiki/reiki.html	d1-law
20561	https://www1.g-reiki.net/town.yamanouchi.nagano/reiki_menu.html	g-reiki
20562	http://www.vill.kijimadaira.lg.jp/d1w_reiki/reiki.html	d1-law
20563	https://en3-jg.d1-law.com/nozawaonsen/d1w_reiki/reiki.html	d1-law
20583	https://en3-jg.d1-law.com/shinano/d1w_reiki/reiki.html	d1-law
20588	https://en3-jg.d1-law.com/ogawa/d1w_reiki/reiki.html	d1-law
20590	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A8556F539	d1-law
20602	https://en3-jg.d1-law.com/sakae/d1w_reiki/reiki.html	d1-law
21000	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A856599AA	d1-law
21201	https://www1.g-reiki.net/gifu/reiki_menu.html	g-reiki
21202	https://www2.city.ogaki.lg.jp/reiki_int/reiki_menu.html	taikei
21203	https://krq900.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
21204	https://en3-jg.d1-law.com/tajimi/d1w_reiki/reiki.html	d1-law
21205	https://en3-jg.d1-law.com/seki-shi/d1w_reiki/reiki.html	d1-law
21206	https://en3-jg.d1-law.com/nakatsugawa/reiki.html	d1-law
21207	https://www1.g-reiki.net/city.mino.gifu/reiki_menu.html	g-reiki
21208	https://en3-jg.d1-law.com/mizunami/d1w_reiki/reiki.html	d1-law
21209	https://www1.g-reiki.net/hashima/reiki_menu.html	g-reiki
21210	https://en3-jg.d1-law.com/ena/d1w_reiki/reiki.html	d1-law
21211	https://www1.g-reiki.net/minokamo/reiki_menu.html	g-reiki
21212	https://www1.g-reiki.net/city.toki/reiki_menu.html	g-reiki
21213	http://www2.city.kakamigahara.lg.jp/reiki_int/reiki_taikei/r_taikei_03_01_06.html	reiki_menu
21214	https://www1.g-reiki.net/kani/reiki_menu.html	g-reiki
21215	https://www.city.yamagata.gifu.jp/reiki/reiki_menu.html	taikei
21216	https://www.city.mizuho.lg.jp/reiki_int/reiki_menu.html	taikei
21217	https://krr017.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
21218	https://www1.g-reiki.net/city.motosu/reiki_menu.html	g-reiki
21219	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A8565E518	d1-law
21220	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A8565E56A	d1-law
21221	https://www.city.kaizu.lg.jp/html/reiki/reiki_menu.html	taikei
21302	https://www.town.ginan.lg.jp/reiki_int/reiki_menu.html	taikei
21303	https://en3-jg.d1-law.com/kasamatsu/d1w_reiki/reiki.html	d1-law
21341	http://reiki.town.yoro.gifu.jp/	taikei
21361	https://www.town.tarui.lg.jp/reiki_int/reiki_menu.html	taikei
21362	https://www1.g-reiki.net/town.sekigahara/reiki_menu.html	g-reiki
21381	https://www1.g-reiki.net/godo/reiki_kana/r_50_to.html	g-reiki
21382	https://www1.g-reiki.net/wanouchi/reiki_menu.html	g-reiki
21383	https://www1.g-reiki.net/anpachi/reiki_menu.html	g-reiki
21401	https://www.town.ibigawa.lg.jp/html/reiki/reiki_menu.html	taikei
21403	https://www.town-ono.jp/reiki_int/reiki_menu.html	taikei
21404	http://www.town.ikeda.gifu.jp/reiki_int/reiki_menu.html	taikei
21421		
21501	https://reiki.town.sakahogi.gifu.jp/reiki_menu.html	taikei
21502	https://www1.g-reiki.net/tomika/reiki_menu.html	g-reiki
21503	https://www1.g-reiki.net/kawabe/reiki_menu.html	g-reiki
21504	https://www.hichiso.jp/reiki_int/index.html	taikei
21505	http://www.town.yaotsu.lg.jp/reiki_int/reiki_menu.html	taikei
21506	https://www2.town.shirakawa.lg.jp/reiki_int/reiki_menu.html	taikei
21507	https://www1.g-reiki.net/vill.higashishirakawa/reiki_menu.html	g-reiki
21521	https://www.town.mitake.lg.jp/reiki_int/reiki_menu.html	taikei
21604	https://www1.g-reiki.net/shirakawa-go/reiki_menu.html	g-reiki
22000	https://kra900.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
22100	https://krr001.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
22130	https://www1.g-reiki.net/reiki2f9/reiki.html	g-reiki
22203	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A8573C75D	d1-law
22205	https://krg306.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
22206	https://krg307.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
22207	https://krg308.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
22208	https://krg309.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
22209	https://www1.g-reiki.net/city.shimada/reiki_menu.html	g-reiki
22210	https://krg311.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
22211	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A8573C7C0	d1-law
22212	https://en3-jg.d1-law.com/yaizu/d1w_reiki/reiki.html	d1-law
22213	https://en3-jg.d1-law.com/kakegawa/d1w_reiki/reiki.html	d1-law
22214	https://www.city.fujieda.shizuoka.jp/static/reiki_int/reiki_menu.html	taikei
22215	https://krg316.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
22216	https://krr179.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
22219	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A8573C7C8	d1-law
22220	https://krg321.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
22221	https://www.city.kosai.shizuoka.jp/section/reiki/reiki_menu.html	taikei
22222	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A8573C81C	d1-law
22223	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A8573C81D	d1-law
22224	https://www1.g-reiki.net/city.kikugawa/reiki_menu.html	g-reiki
22225	https://www1.g-reiki.net/city.izunokuni/reiki_menu.html	g-reiki
22226	https://www.city.makinohara.shizuoka.jp/reiki/reiki_menu.html	taikei
22301	https://www1.g-reiki.net/town.higashiizu.shizuoka/reiki_menu.html	g-reiki
22302	https://en3-jg.d1-law.com/kawazu/d1w_reiki/reiki.html	d1-law
22304	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A8573EED2	d1-law
22305	https://en3-jg.d1-law.com/matsuzaki/d1w_reiki/reiki.html	d1-law
22306	https://www.town.nishiizu.shizuoka.jp/reiki/reiki_menu.html	taikei
22325	https://www1.g-reiki.net/town.kannami.shizuoka/reiki_menu.html	g-reiki
22341	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A8573F059	d1-law
22342	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A8573F05A	d1-law
22344	https://www.fuji-oyama.jp/oyama/reiki/reiki_menu.html	taikei
22424	http://www.town.yoshida.shizuoka.jp/yakuba/reiki/reiki_menu.html	taikei
22429	https://www.town.kawanehon.shizuoka.jp/section/reiki_int/reiki_menu.html	taikei
22461	https://en3-jg.d1-law.com/mori/d1w_reiki/reiki.html	d1-law
23000	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A8582E5AA	d1-law
23100	https://kri502.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
23201	https://kri503.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
23202		
23203	https://www2.city.ichinomiya.aichi.jp/reiki/reiki_menu.html	taikei
23204	https://www1.g-reiki.net/seto/reiki_menu.html	g-reiki
23205	https://www1.g-reiki.net/handa-fd/reiki_menu.html	g-reiki
23206	https://www2.city.kasugai.lg.jp/somu/reiki/reiki-menu.html	taikei
23207	https://en3-jg.d1-law.com/toyokawa/d1w_reiki/reiki.html	d1-law
23208	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A858330B2	d1-law
23209	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A858330B3	d1-law
23210	https://en3-jg.d1-law.com/kariya/reikishu/reiki.html	d1-law
23211	https://www2.city.toyota.aichi.jp/reiki_int/reiki_menu.html	taikei
23212	https://en3-jg.d1-law.com/anjo/d1w_reiki/reiki.html	d1-law
23213	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A85833112	d1-law
23214	https://www1.g-reiki.net/gamagori/reiki_menu.html	g-reiki
23215	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A85833114	d1-law
