code	address	place	lat	lon
18-9	京都市伏見区久我西出町14番地の23	久我西出公園	34.9349163	135.7251311
19-1	京都市伏見区羽束師古川町644番地の1	府営住宅羽束師団地4号棟前	34.9257928	135.7267649
19-2	京都市伏見区羽束師古川町18番地の6	古川公園	34.9279561	135.7255857
19-3	京都市伏見区羽束師古川町177番地	介護老人保健施設京しみず駐車場	34.9246765	135.7229238
19-4	京都市伏見区羽束師志水町165番地の263	西志水公園	34.9294657	135.7237663
19-5	京都市伏見区羽束師菱川町1番地	京都中央農業協同組合羽束師支店	34.9313279	135.7202605
19-6	京都市伏見区羽束師菱川町741番地	神川中学校	34.9313396	135.7216619
19-7	京都市伏見区羽束師志水町138番地の7	北志水公園	34.931529	135.7258107
19-8	京都市伏見区羽束師古川町566番地の6	南古川公園	34.9235481	135.7219659
19-9	京都市伏見区羽束師古川町116番地の4	東古川公園	34.9267438	135.7275785
19-10	京都市伏見区羽束師菱川町610番地の1	菱川第七公園	34.9326071	135.7235914
20-1	京都市伏見区横大路一本木3番地の5	関西電力送配電株式会社所有地	34.9211491	135.7331163
20-2	京都市伏見区横大路貴船52番地の29	貴船公園	34.9277869	135.7380772
20-3	京都市伏見区横大路草津町54番地の1	横大路小学校	34.9281101	135.7347316
20-4	京都市伏見区横大路柿ノ本町1番地の26	国分西日本株式会社(北西角)	34.9266677	135.7366342
20-5	京都市伏見区横大路天王前1番地の1	伏見日光ハイツ2棟(南側)	34.926817	135.7402835
20-6	京都市伏見区横大路柿ノ本町1番地の26	国分西日本株式会社(府道側)	34.9261179	135.7379324
20-7	京都市伏見区横大路富ノ森町26番地	湯浅生子方		
21-1	京都市伏見区納所中河原3番地の3	納所和泉屋公園	34.9134267	135.7227746
21-2	京都市伏見区納所妙徳寺1番地	納所小学校(南側)	34.9092815	135.7196047
21-3	京都市伏見区納所薬師堂1番地の59	薬師堂南公園	34.9089442	135.7220423
21-4	京都市伏見区納所妙徳寺1番地	納所小学校(東側)	34.909695	135.7205649
21-5	京都市伏見区納所下野27番地の10	下野第三公園		
21-6	京都市伏見区納所薬師堂1番地の136	薬師堂北公園	34.9093709	135.7215702
21-7	京都市伏見区納所中河原17番地の6	納所中河原公園	34.9133768	135.7236804
22-1	京都市伏見区淀大下津町19番地の2	大下津公園	34.9072613	135.7113354
22-2	京都市伏見区淀水垂町330番地の56	水垂会館	34.9121624	135.7138999
22-3	京都市伏見区淀樋爪町159番地の6	樋爪公園	34.9201128	135.7215704
22-4	京都市伏見区淀樋爪町441番地	阪田製作所		
23-1	京都市伏見区淀下津町257番地の7	大淀中学校(西側)	34.9020126	135.7228926
23-2	京都市伏見区淀池上町131番地の1	伏見区役所淀出張所		
23-3	京都市伏見区淀池上町106番地	明親小学校(南側)	34.9033057	135.7211731
23-4	京都市伏見区淀新町134番地の96	淀新町第三公園		
23-5	京都市伏見区淀新町	淀緑地(淀新町バス停前)		
23-6	京都市伏見区淀本町174番地の56	淀城跡公園予定地		
23-7	京都市伏見区淀新町	淀緑地(北側)		
23-8	京都市伏見区淀木津町603番地の14	淀木津公園		
23-9	京都市伏見区淀池上町106番地	明親小学校(北側)	34.9039393	135.721098
23-10	京都市伏見区淀下津町257番地の7	大淀中学校(東側)	34.9015639	135.7237992
24-1	京都市伏見区淀美豆町1244番地	美豆小学校	34.8977819	135.7135734
24-2	京都市伏見区淀美豆町269番地	NTT西日本京都支店淀別館	34.8988324	135.7144453
24-3	京都市伏見区淀美豆町395番地	筒井真理子方		
24-4	京都市伏見区淀美豆町292番地	横山昌方	34.8992975	135.7159634
25-1	京都市伏見区淀際目町240番地の1	府営住宅淀際目団地公園(東側)	34.8897498	135.719595
25-2	京都市伏見区淀際目町355番地	村田光司方		
25-3	京都市伏見区淀生津町653番地の97	生津公園		
25-4	京都市伏見区淀生津町16番地	ケイコン株式会社京都営業所	34.885442	135.7268102
25-5	京都市伏見区淀際目町340番地の9	際目公園	34.8917125	135.7184809
25-6	京都市伏見区淀生津町235番地の143	生津第二公園	34.8830809	135.7271322
25-7	京都市伏見区淀生津町441番地	可畑稔方		
26-1	京都市伏見区山崎町357番地	株式会社ナカムラ酵素伏見ガレージ	34.9311658	135.7574579
26-2	京都市伏見区横大路下三栖山殿5番地の3	山殿公園	34.9289119	135.7543905
26-3	京都市伏見区下鳥羽但馬町137番地	株式会社津賀自動車京都南営業所		
26-4	京都市伏見区北浜町604番地	北浜公園	34.9298799	135.7577834
26-5	京都市伏見区阿波橋町401番地	千歳正勝方	34.9322853	135.7552276
26-6	京都市伏見区三栖町一丁目光徳寺東旧高瀬川河川敷	旧高瀬川沿敷地	34.9303807	135.7555947
26-7	京都市伏見区表町578番地	伏見土木みどり事務所	34.9294556	135.7587345
27-1	京都市伏見区下油掛町898番地	西岸寺墓地(西側)	34.9316552	135.7588125
27-2	京都市伏見区南浜町248番地の1	南浜駐車場	34.9306366	135.7614021
