code	address	place	lat	lon
16-3	京都市左京区下鴨南野々神町1	京都ノートルダム女子大学(東側南)	35.0504517	135.7733146
16-4	京都市左京区下鴨北野々神町26	「北山ふれあいセンター(南側)	35.051601	135.7716658
16-5	京都市左京区下鴨半木町1-10	京都府職員研修・研究支援センター (南側)	35.0458894	135.7670281
16-6	京都市左京区下鴨萩ヶ垣内町20	【萩公園(東南角)	35.0489941	135.7693795
16-7	京都市左京区下鴨半木町	左京土木みどり事務所管理地(京都府立大学東側)	35.0469428	135.7674138
16-8	京都市左京区下鴨東岸本町	左京土木みどり事務所管理地(泉川東岸)	35.0473637	135.7750149
16-9	京都市左京区下鴨北野々神町26	「北山ふれあいセンター (西側)	35.051724	135.7706251
17-1	京都市左京区松ヶ崎久土町1	上下水道局松ヶ崎浄水場(南門西側)	35.0451979	135.7792145
17-2	京都市左京区松ヶ崎堂ノ上町7-2	左京区役所	35.0482394	135.7783468
17-3	京都市左京区松ヶ崎小竹藪町24-19	小竹藪公園(南側)	35.0487631	135.7849729
17-4	京都市左京区松ヶ崎久土町1	上下水道局松ヶ崎浄水場(西側)	35.0472357	135.7788712
17-5	京都市左京区松ヶ崎久土町1	上下水道局松ヶ崎浄水場(南西角)	35.0458918	135.7781845
17-6	京都市左京区松ヶ崎久土町1	上下水道局松ヶ崎浄水場(東側)	35.0467438	135.7823902
17-7	京都市左京区松ヶ崎正田町	京都工芸繊維大学 (松ヶ崎キャンパス西部敷地南側)	35.0483557	135.7821336
18-1	京都市左京区松ヶ崎河原田町4-24	河原田公園(東南角)	35.0527098	135.7894055
18-2	京都市左京区松ヶ崎河原田町	左京土木みどり事務所管理地(松ヶ崎河原田町15番地地先)	35.0518223	135.7875003
18-3	京都市左京区松ヶ崎芝本町	宝が池公園(西側)	35.0530515	135.7731967
18-4	京都市左京区松ヶ崎堀町40	松ヶ崎小学校(東側)	35.0531492	135.7825655
18-5	京都市左京区松ヶ崎壱町田町	左京土木みどり事務所管理地(松ヶ崎海尻町バス停付近)	35.0515305	135.7785973
18-6	京都市左京区松ヶ崎橋上町	京都工芸繊維大学 (松ケ崎キャンパス西部敷地東側)	35.0499335	135.7824239
18-7	京都市左京区松ヶ崎今海道町	左京土木みどり事務所管理地 (松ヶ崎経3号線)	35.050012	135.7750281
19-1	京都市左京区一乗寺塚本町42	塚本公園(西側)	35.0387514	135.7897467
19-2	京都市左京区一乗寺御祭田町2	修学院中学校(北側)	35.0428853	135.7880843
19-3	京都市左京区一乗寺御祭田町2	修学院中学校(東側)	35.0423143	135.7889963
19-4	京都市左京区一乗寺御祭田町2	修学院中学校(西側)	35.0421211	135.7879449
19-5	京都市左京区一乗寺地蔵本町27	地蔵本公園(西側)	35.0419586	135.7832931
19-6	京都市左京区一乗寺築田町72	瓜生山学園駐車場(東側)		
19-7	京都市左京区一乗寺野田町19	野田公園(南西角)	35.0405911	135.7924817
19-8	京都市左京区一乗寺塚本町42	塚本公園(南側)	35.0384175	135.7899478
