source_date	entity_type	jis_code	parent_jis_code	pref_code	pref_name	district_name	name	name_kana	full_name	name_romaji
2025-10-01	municipality	20306	20000	20	長野県	南佐久郡	南相木村	みなみあいきむら	長野県 南相木村	minamiaiki-mura
2025-10-01	municipality	20307	20000	20	長野県	南佐久郡	北相木村	きたあいきむら	長野県 北相木村	kitaaiki-mura
2025-10-01	municipality	20309	20000	20	長野県	南佐久郡	佐久穂町	さくほまち	長野県 佐久穂町	sakuho-cho
2025-10-01	municipality	20321	20000	20	長野県	北佐久郡	軽井沢町	かるいざわまち	長野県 軽井沢町	karuizawa-cho
2025-10-01	municipality	20323	20000	20	長野県	北佐久郡	御代田町	みよたまち	長野県 御代田町	miyota-cho
2025-10-01	municipality	20324	20000	20	長野県	北佐久郡	立科町	たてしなまち	長野県 立科町	tateshina-cho
2025-10-01	municipality	20349	20000	20	長野県	小県郡	青木村	あおきむら	長野県 青木村	aoki-mura
2025-10-01	municipality	20350	20000	20	長野県	小県郡	長和町	ながわまち	長野県 長和町	nagawa-cho
2025-10-01	municipality	20361	20000	20	長野県	諏訪郡	下諏訪町	しもすわまち	長野県 下諏訪町	shimosuwa-cho
2025-10-01	municipality	20362	20000	20	長野県	諏訪郡	富士見町	ふじみまち	長野県 富士見町	fujimi-cho
2025-10-01	municipality	20363	20000	20	長野県	諏訪郡	原村	はらむら	長野県 原村	hara-mura
2025-10-01	municipality	20382	20000	20	長野県	上伊那郡	辰野町	たつのまち	長野県 辰野町	tatsuno-cho
2025-10-01	municipality	20383	20000	20	長野県	上伊那郡	箕輪町	みのわまち	長野県 箕輪町	minowa-cho
2025-10-01	municipality	20384	20000	20	長野県	上伊那郡	飯島町	いいじままち	長野県 飯島町	iijima-cho
2025-10-01	municipality	20385	20000	20	長野県	上伊那郡	南箕輪村	みなみみのわむら	長野県 南箕輪村	minamiminowa-mura
2025-10-01	municipality	20386	20000	20	長野県	上伊那郡	中川村	なかがわむら	長野県 中川村	nakagawa-mura
2025-10-01	municipality	20388	20000	20	長野県	上伊那郡	宮田村	みやだむら	長野県 宮田村	miyada-mura
2025-10-01	municipality	20402	20000	20	長野県	下伊那郡	松川町	まつかわまち	長野県 松川町	matsukawa-cho
2025-10-01	municipality	20403	20000	20	長野県	下伊那郡	高森町	たかもりまち	長野県 高森町	nagano-takamori-cho
2025-10-01	municipality	20404	20000	20	長野県	下伊那郡	阿南町	あなんちょう	長野県 阿南町	anan-cho
2025-10-01	municipality	20407	20000	20	長野県	下伊那郡	阿智村	あちむら	長野県 阿智村	achi-mura
2025-10-01	municipality	20409	20000	20	長野県	下伊那郡	平谷村	ひらやむら	長野県 平谷村	hirayamura-mura
2025-10-01	municipality	20410	20000	20	長野県	下伊那郡	根羽村	ねばむら	長野県 根羽村	nebamura-mura
2025-10-01	municipality	20411	20000	20	長野県	下伊那郡	下條村	しもじょうむら	長野県 下條村	vill-shimojo-mura
2025-10-01	municipality	20412	20000	20	長野県	下伊那郡	売木村	うるぎむら	長野県 売木村	urugi-mura
2025-10-01	municipality	20413	20000	20	長野県	下伊那郡	天龍村	てんりゅうむら	長野県 天龍村	vill-tenryu-mura
2025-10-01	municipality	20414	20000	20	長野県	下伊那郡	泰阜村	やすおかむら	長野県 泰阜村	yasuoka-mura
2025-10-01	municipality	20415	20000	20	長野県	下伊那郡	喬木村	たかぎむら	長野県 喬木村	takagi-mura
2025-10-01	municipality	20416	20000	20	長野県	下伊那郡	豊丘村	とよおかむら	長野県 豊丘村	nagano-toyooka-mura
2025-10-01	municipality	20417	20000	20	長野県	下伊那郡	大鹿村	おおしかむら	長野県 大鹿村	ooshika-mura
2025-10-01	municipality	20422	20000	20	長野県	木曽郡	上松町	あげまつまち	長野県 上松町	agematsu-cho
2025-10-01	municipality	20423	20000	20	長野県	木曽郡	南木曽町	なぎそまち	長野県 南木曽町	nagiso-cho
2025-10-01	municipality	20425	20000	20	長野県	木曽郡	木祖村	きそむら	長野県 木祖村	kiso-mura
2025-10-01	municipality	20429	20000	20	長野県	木曽郡	王滝村	おうたきむら	長野県 王滝村	otaki-mura
2025-10-01	municipality	20430	20000	20	長野県	木曽郡	大桑村	おおくわむら	長野県 大桑村	okuwa-mura
2025-10-01	municipality	20432	20000	20	長野県	木曽郡	木曽町	きそまち	長野県 木曽町	town-kiso-cho
2025-10-01	municipality	20446	20000	20	長野県	東筑摩郡	麻績村	おみむら	長野県 麻績村	omi-mura
2025-10-01	municipality	20448	20000	20	長野県	東筑摩郡	生坂村	いくさかむら	長野県 生坂村	ikusaka-mura
2025-10-01	municipality	20450	20000	20	長野県	東筑摩郡	山形村	やまがたむら	長野県 山形村	yamagata-mura
2025-10-01	municipality	20451	20000	20	長野県	東筑摩郡	朝日村	あさひむら	長野県 朝日村	asahi-mura
2025-10-01	municipality	20452	20000	20	長野県	東筑摩郡	筑北村	ちくほくむら	長野県 筑北村	chikuhoku-mura
2025-10-01	municipality	20481	20000	20	長野県	北安曇郡	池田町	いけだまち	長野県 池田町	ikedamachi-cho
2025-10-01	municipality	20482	20000	20	長野県	北安曇郡	松川村	まつかわむら	長野県 松川村	matsukawa-mura
2025-10-01	municipality	20485	20000	20	長野県	北安曇郡	白馬村	はくばむら	長野県 白馬村	hakuba-mura
2025-10-01	municipality	20486	20000	20	長野県	北安曇郡	小谷村	おたりむら	長野県 小谷村	otari-mura
2025-10-01	municipality	20521	20000	20	長野県	埴科郡	坂城町	さかきまち	長野県 坂城町	sakaki-cho
2025-10-01	municipality	20541	20000	20	長野県	上高井郡	小布施町	おぶせまち	長野県 小布施町	obuse-cho
2025-10-01	municipality	20543	20000	20	長野県	上高井郡	高山村	たかやまむら	長野県 高山村	takayama-mura
2025-10-01	municipality	20561	20000	20	長野県	下高井郡	山ノ内町	やまのうちまち	長野県 山ノ内町	yamanouchi-cho
2025-10-01	municipality	20562	20000	20	長野県	下高井郡	木島平村	きじまだいらむら	長野県 木島平村	kijimadaira-mura
2025-10-01	municipality	20563	20000	20	長野県	下高井郡	野沢温泉村	のざわおんせんむら	長野県 野沢温泉村	nozawaonsen-mura
2025-10-01	municipality	20583	20000	20	長野県	上水内郡	信濃町	しなのまち	長野県 信濃町	shinano-cho
2025-10-01	municipality	20588	20000	20	長野県	上水内郡	小川村	おがわむら	長野県 小川村	ogawa-mura
2025-10-01	municipality	20590	20000	20	長野県	上水内郡	飯綱町	いいづなまち	長野県 飯綱町	iizuna-cho
2025-10-01	municipality	20602	20000	20	長野県	下水内郡	栄村	さかえむら	長野県 栄村	sakae-mura
2025-10-01	prefecture	21000		21	岐阜県		岐阜県	ぎふけん	岐阜県	gifu-ken
2025-10-01	municipality	21201	21000	21	岐阜県		岐阜市	ぎふし	岐阜県 岐阜市	gifu-shi
2025-10-01	municipality	21202	21000	21	岐阜県		大垣市	おおがきし	岐阜県 大垣市	ogaki-shi
2025-10-01	municipality	21203	21000	21	岐阜県		高山市	たかやまし	岐阜県 高山市	takayama-shi
2025-10-01	municipality	21204	21000	21	岐阜県		多治見市	たじみし	岐阜県 多治見市	tajimi-shi
2025-10-01	municipality	21205	21000	21	岐阜県		関市	せきし	岐阜県 関市	seki-shi
2025-10-01	municipality	21206	21000	21	岐阜県		中津川市	なかつがわし	岐阜県 中津川市	nakatsugawa-shi
2025-10-01	municipality	21207	21000	21	岐阜県		美濃市	みのし	岐阜県 美濃市	mino-shi
2025-10-01	municipality	21208	21000	21	岐阜県		瑞浪市	みずなみし	岐阜県 瑞浪市	mizunami-shi
2025-10-01	municipality	21209	21000	21	岐阜県		羽島市	はしまし	岐阜県 羽島市	hashima-shi
2025-10-01	municipality	21210	21000	21	岐阜県		恵那市	えなし	岐阜県 恵那市	ena-shi
2025-10-01	municipality	21211	21000	21	岐阜県		美濃加茂市	みのかもし	岐阜県 美濃加茂市	minokamo-shi
2025-10-01	municipality	21212	21000	21	岐阜県		土岐市	ときし	岐阜県 土岐市	toki-shi
2025-10-01	municipality	21213	21000	21	岐阜県		各務原市	かかみがはらし	岐阜県 各務原市	kakamigahara-shi
2025-10-01	municipality	21214	21000	21	岐阜県		可児市	かにし	岐阜県 可児市	kani-shi
2025-10-01	municipality	21215	21000	21	岐阜県		山県市	やまがたし	岐阜県 山県市	yamagata-shi
2025-10-01	municipality	21216	21000	21	岐阜県		瑞穂市	みずほし	岐阜県 瑞穂市	mizuho-shi
2025-10-01	municipality	21217	21000	21	岐阜県		飛騨市	ひだし	岐阜県 飛騨市	hida-shi
2025-10-01	municipality	21218	21000	21	岐阜県		本巣市	もとすし	岐阜県 本巣市	motosu-shi
2025-10-01	municipality	21219	21000	21	岐阜県		郡上市	ぐじょうし	岐阜県 郡上市	gujo-shi
2025-10-01	municipality	21220	21000	21	岐阜県		下呂市	げろし	岐阜県 下呂市	gero-shi
2025-10-01	municipality	21221	21000	21	岐阜県		海津市	かいづし	岐阜県 海津市	kaizu-shi
2025-10-01	municipality	21302	21000	21	岐阜県	羽島郡	岐南町	ぎなんちょう	岐阜県 岐南町	ginan-cho
2025-10-01	municipality	21303	21000	21	岐阜県	羽島郡	笠松町	かさまつちょう	岐阜県 笠松町	kasamatsu-cho
2025-10-01	municipality	21341	21000	21	岐阜県	養老郡	養老町	ようろうちょう	岐阜県 養老町	yoro-cho
2025-10-01	municipality	21361	21000	21	岐阜県	不破郡	垂井町	たるいちょう	岐阜県 垂井町	tarui-cho
2025-10-01	municipality	21362	21000	21	岐阜県	不破郡	関ケ原町	せきがはらちょう	岐阜県 関ケ原町	sekigahara-cho
2025-10-01	municipality	21381	21000	21	岐阜県	安八郡	神戸町	ごうどちょう	岐阜県 神戸町	godo-cho
2025-10-01	municipality	21382	21000	21	岐阜県	安八郡	輪之内町	わのうちちょう	岐阜県 輪之内町	wanouchi-cho
2025-10-01	municipality	21383	21000	21	岐阜県	安八郡	安八町	あんぱちちょう	岐阜県 安八町	anpachi-cho
2025-10-01	municipality	21401	21000	21	岐阜県	揖斐郡	揖斐川町	いびがわちょう	岐阜県 揖斐川町	ibigawa-cho
2025-10-01	municipality	21403	21000	21	岐阜県	揖斐郡	大野町	おおのちょう	岐阜県 大野町	town-ono-cho
2025-10-01	municipality	21404	21000	21	岐阜県	揖斐郡	池田町	いけだちょう	岐阜県 池田町	gifu-ikeda-cho
2025-10-01	municipality	21421	21000	21	岐阜県	本巣郡	北方町	きたがたちょう	岐阜県 北方町	kitagata-cho
2025-10-01	municipality	21501	21000	21	岐阜県	加茂郡	坂祝町	さかほぎちょう	岐阜県 坂祝町	sakahogi-cho
2025-10-01	municipality	21502	21000	21	岐阜県	加茂郡	富加町	とみかちょう	岐阜県 富加町	tomika-cho
2025-10-01	municipality	21503	21000	21	岐阜県	加茂郡	川辺町	かわべちょう	岐阜県 川辺町	kawabe-gifu-cho
2025-10-01	municipality	21504	21000	21	岐阜県	加茂郡	七宗町	ひちそうちょう	岐阜県 七宗町	hichiso-cho
2025-10-01	municipality	21505	21000	21	岐阜県	加茂郡	八百津町	やおつちょう	岐阜県 八百津町	yaotsu-cho
2025-10-01	municipality	21506	21000	21	岐阜県	加茂郡	白川町	しらかわちょう	岐阜県 白川町	shirakawa-cho
2025-10-01	municipality	21507	21000	21	岐阜県	加茂郡	東白川村	ひがししらかわむら	岐阜県 東白川村	higashishirakawa-mura
2025-10-01	municipality	21521	21000	21	岐阜県	可児郡	御嵩町	みたけちょう	岐阜県 御嵩町	mitake-cho
2025-10-01	municipality	21604	21000	21	岐阜県	大野郡	白川村	しらかわむら	岐阜県 白川村	shirakawa-go-mura
2025-10-01	prefecture	22000		22	静岡県		静岡県	しずおかけん	静岡県	shizuoka-ken
2025-10-01	municipality	22100	22000	22	静岡県		静岡市	しずおかし	静岡県 静岡市	shizuoka-shi
2025-10-01	municipality	22130	22000	22	静岡県		浜松市	はままつし	静岡県 浜松市	hamamatsu-shi
2025-10-01	municipality	22203	22000	22	静岡県		沼津市	ぬまづし	静岡県 沼津市	numazu-shi
2025-10-01	municipality	22205	22000	22	静岡県		熱海市	あたみし	静岡県 熱海市	atami-shi
2025-10-01	municipality	22206	22000	22	静岡県		三島市	みしまし	静岡県 三島市	mishima-shi
2025-10-01	municipality	22207	22000	22	静岡県		富士宮市	ふじのみやし	静岡県 富士宮市	fujinomiya-shi
2025-10-01	municipality	22208	22000	22	静岡県		伊東市	いとうし	静岡県 伊東市	ito-shi
2025-10-01	municipality	22209	22000	22	静岡県		島田市	しまだし	静岡県 島田市	shimada-shi
2025-10-01	municipality	22210	22000	22	静岡県		富士市	ふじし	静岡県 富士市	fuji-shi
2025-10-01	municipality	22211	22000	22	静岡県		磐田市	いわたし	静岡県 磐田市	iwata-shi
2025-10-01	municipality	22212	22000	22	静岡県		焼津市	やいづし	静岡県 焼津市	yaizu-shi
2025-10-01	municipality	22213	22000	22	静岡県		掛川市	かけがわし	静岡県 掛川市	kakegawa-shi
2025-10-01	municipality	22214	22000	22	静岡県		藤枝市	ふじえだし	静岡県 藤枝市	fujieda-shi
2025-10-01	municipality	22215	22000	22	静岡県		御殿場市	ごてんばし	静岡県 御殿場市	gotemba-shi
2025-10-01	municipality	22216	22000	22	静岡県		袋井市	ふくろいし	静岡県 袋井市	fukuroi-shi
2025-10-01	municipality	22219	22000	22	静岡県		下田市	しもだし	静岡県 下田市	shimoda-shi
2025-10-01	municipality	22220	22000	22	静岡県		裾野市	すそのし	静岡県 裾野市	susono-shi
2025-10-01	municipality	22221	22000	22	静岡県		湖西市	こさいし	静岡県 湖西市	kosai-shi
2025-10-01	municipality	22222	22000	22	静岡県		伊豆市	いずし	静岡県 伊豆市	izu-shi
2025-10-01	municipality	22223	22000	22	静岡県		御前崎市	おまえざきし	静岡県 御前崎市	omaezaki-shi
2025-10-01	municipality	22224	22000	22	静岡県		菊川市	きくがわし	静岡県 菊川市	kikugawa-shi
2025-10-01	municipality	22225	22000	22	静岡県		伊豆の国市	いずのくにし	静岡県 伊豆の国市	izunokuni-shi
2025-10-01	municipality	22226	22000	22	静岡県		牧之原市	まきのはらし	静岡県 牧之原市	makinohara-shi
2025-10-01	municipality	22301	22000	22	静岡県	賀茂郡	東伊豆町	ひがしいずちょう	静岡県 東伊豆町	higashiizu-cho
2025-10-01	municipality	22302	22000	22	静岡県	賀茂郡	河津町	かわづちょう	静岡県 河津町	kawazu-cho
2025-10-01	municipality	22304	22000	22	静岡県	賀茂郡	南伊豆町	みなみいずちょう	静岡県 南伊豆町	minamiizu-cho
2025-10-01	municipality	22305	22000	22	静岡県	賀茂郡	松崎町	まつざきちょう	静岡県 松崎町	matsuzaki-cho
2025-10-01	municipality	22306	22000	22	静岡県	賀茂郡	西伊豆町	にしいずちょう	静岡県 西伊豆町	nishiizu-cho
2025-10-01	municipality	22325	22000	22	静岡県	田方郡	函南町	かんなみちょう	静岡県 函南町	kannami-cho
2025-10-01	municipality	22341	22000	22	静岡県	駿東郡	清水町	しみずちょう	静岡県 清水町	shimizu-cho
2025-10-01	municipality	22342	22000	22	静岡県	駿東郡	長泉町	ながいずみちょう	静岡県 長泉町	nagaizumi-cho
2025-10-01	municipality	22344	22000	22	静岡県	駿東郡	小山町	おやまちょう	静岡県 小山町	fuji-oyama-cho
2025-10-01	municipality	22424	22000	22	静岡県	榛原郡	吉田町	よしだちょう	静岡県 吉田町	yoshida-cho
2025-10-01	municipality	22429	22000	22	静岡県	榛原郡	川根本町	かわねほんちょう	静岡県 川根本町	kawanehon-cho
2025-10-01	municipality	22461	22000	22	静岡県	周智郡	森町	もりまち	静岡県 森町	morimachi-cho
2025-10-01	prefecture	23000		23	愛知県		愛知県	あいちけん	愛知県	aichi-ken
2025-10-01	municipality	23100	23000	23	愛知県		名古屋市	なごやし	愛知県 名古屋市	nagoya-shi
2025-10-01	municipality	23201	23000	23	愛知県		豊橋市	とよはしし	愛知県 豊橋市	toyohashi-shi
2025-10-01	municipality	23202	23000	23	愛知県		岡崎市	おかざきし	愛知県 岡崎市	okazaki-shi
2025-10-01	municipality	23203	23000	23	愛知県		一宮市	いちのみやし	愛知県 一宮市	ichinomiya-shi
2025-10-01	municipality	23204	23000	23	愛知県		瀬戸市	せとし	愛知県 瀬戸市	seto-shi
2025-10-01	municipality	23205	23000	23	愛知県		半田市	はんだし	愛知県 半田市	handa-shi
2025-10-01	municipality	23206	23000	23	愛知県		春日井市	かすがいし	愛知県 春日井市	kasugai-shi
2025-10-01	municipality	23207	23000	23	愛知県		豊川市	とよかわし	愛知県 豊川市	toyokawa-shi
2025-10-01	municipality	23208	23000	23	愛知県		津島市	つしまし	愛知県 津島市	tsushima-shi
2025-10-01	municipality	23209	23000	23	愛知県		碧南市	へきなんし	愛知県 碧南市	hekinan-shi
2025-10-01	municipality	23210	23000	23	愛知県		刈谷市	かりやし	愛知県 刈谷市	kariya-shi
2025-10-01	municipality	23211	23000	23	愛知県		豊田市	とよたし	愛知県 豊田市	toyota-shi
2025-10-01	municipality	23212	23000	23	愛知県		安城市	あんじょうし	愛知県 安城市	anjo-shi
2025-10-01	municipality	23213	23000	23	愛知県		西尾市	にしおし	愛知県 西尾市	nishio-shi
2025-10-01	municipality	23214	23000	23	愛知県		蒲郡市	がまごおりし	愛知県 蒲郡市	gamagori-shi
2025-10-01	municipality	23215	23000	23	愛知県		犬山市	いぬやまし	愛知県 犬山市	inuyama-shi
2025-10-01	municipality	23216	23000	23	愛知県		常滑市	とこなめし	愛知県 常滑市	tokoname-shi
2025-10-01	municipality	23217	23000	23	愛知県		江南市	こうなんし	愛知県 江南市	konan-shi
2025-10-01	municipality	23219	23000	23	愛知県		小牧市	こまきし	愛知県 小牧市	komaki-shi
2025-10-01	municipality	23220	23000	23	愛知県		稲沢市	いなざわし	愛知県 稲沢市	inazawa-shi
2025-10-01	municipality	23221	23000	23	愛知県		新城市	しんしろし	愛知県 新城市	shinshiro-shi
2025-10-01	municipality	23222	23000	23	愛知県		東海市	とうかいし	愛知県 東海市	tokai-shi
2025-10-01	municipality	23223	23000	23	愛知県		大府市	おおぶし	愛知県 大府市	obu-shi
2025-10-01	municipality	23224	23000	23	愛知県		知多市	ちたし	愛知県 知多市	chita-shi
2025-10-01	municipality	23225	23000	23	愛知県		知立市	ちりゅうし	愛知県 知立市	chiryu-shi
2025-10-01	municipality	23226	23000	23	愛知県		尾張旭市	おわりあさひし	愛知県 尾張旭市	owariasahi-shi
2025-10-01	municipality	23227	23000	23	愛知県		高浜市	たかはまし	愛知県 高浜市	takahama-shi
2025-10-01	municipality	23228	23000	23	愛知県		岩倉市	いわくらし	愛知県 岩倉市	iwakura-shi
2025-10-01	municipality	23229	23000	23	愛知県		豊明市	とよあけし	愛知県 豊明市	toyoake-shi
2025-10-01	municipality	23230	23000	23	愛知県		日進市	にっしんし	愛知県 日進市	nisshin-shi
2025-10-01	municipality	23231	23000	23	愛知県		田原市	たはらし	愛知県 田原市	tahara-shi
2025-10-01	municipality	23232	23000	23	愛知県		愛西市	あいさいし	愛知県 愛西市	aisai-shi
2025-10-01	municipality	23233	23000	23	愛知県		清須市	きよすし	愛知県 清須市	kiyosu-shi
2025-10-01	municipality	23234	23000	23	愛知県		北名古屋市	きたなごやし	愛知県 北名古屋市	kitanagoya-shi
2025-10-01	municipality	23235	23000	23	愛知県		弥富市	やとみし	愛知県 弥富市	yatomi-shi
2025-10-01	municipality	23236	23000	23	愛知県		みよし市	みよしし	愛知県 みよし市	aichi-miyoshi-shi
2025-10-01	municipality	23237	23000	23	愛知県		あま市	あまし	愛知県 あま市	ama-shi
2025-10-01	municipality	23238	23000	23	愛知県		長久手市	ながくてし	愛知県 長久手市	nagakute-shi
2025-10-01	municipality	23302	23000	23	愛知県	愛知郡	東郷町	とうごうちょう	愛知県 東郷町	aichi-togo-cho
2025-10-01	municipality	23342	23000	23	愛知県	西春日井郡	豊山町	とよやまちょう	愛知県 豊山町	toyoyama-cho
2025-10-01	municipality	23361	23000	23	愛知県	丹羽郡	大口町	おおぐちちょう	愛知県 大口町	oguchi-cho
2025-10-01	municipality	23362	23000	23	愛知県	丹羽郡	扶桑町	ふそうちょう	愛知県 扶桑町	fuso-cho
2025-10-01	municipality	23424	23000	23	愛知県	海部郡	大治町	おおはるちょう	愛知県 大治町	oharu-cho
2025-10-01	municipality	23425	23000	23	愛知県	海部郡	蟹江町	かにえちょう	愛知県 蟹江町	kanie-cho
2025-10-01	municipality	23427	23000	23	愛知県	海部郡	飛島村	とびしまむら	愛知県 飛島村	tobishima-mura
2025-10-01	municipality	23441	23000	23	愛知県	知多郡	阿久比町	あぐいちょう	愛知県 阿久比町	agui-cho
2025-10-01	municipality	23442	23000	23	愛知県	知多郡	東浦町	ひがしうらちょう	愛知県 東浦町	aichi-higashiura-cho
2025-10-01	municipality	23445	23000	23	愛知県	知多郡	南知多町	みなみちたちょう	愛知県 南知多町	minamichita-cho
2025-10-01	municipality	23446	23000	23	愛知県	知多郡	美浜町	みはまちょう	愛知県 美浜町	aichi-mihama-cho
2025-10-01	municipality	23447	23000	23	愛知県	知多郡	武豊町	たけとよちょう	愛知県 武豊町	taketoyo-cho
2025-10-01	municipality	23501	23000	23	愛知県	額田郡	幸田町	こうたちょう	愛知県 幸田町	kota-cho
2025-10-01	municipality	23561	23000	23	愛知県	北設楽郡	設楽町	したらちょう	愛知県 設楽町	shitara-cho
2025-10-01	municipality	23562	23000	23	愛知県	北設楽郡	東栄町	とうえいちょう	愛知県 東栄町	toei-cho
2025-10-01	municipality	23563	23000	23	愛知県	北設楽郡	豊根村	とよねむら	愛知県 豊根村	toyone-mura
2025-10-01	prefecture	24000		24	三重県		三重県	みえけん	三重県	mie-ken
2025-10-01	municipality	24201	24000	24	三重県		津市	つし	三重県 津市	info-shi
2025-10-01	municipality	24202	24000	24	三重県		四日市市	よっかいちし	三重県 四日市市	yokkaichi-shi
2025-10-01	municipality	24203	24000	24	三重県		伊勢市	いせし	三重県 伊勢市	ise-shi
2025-10-01	municipality	24204	24000	24	三重県		松阪市	まつさかし	三重県 松阪市	matsusaka-shi
2025-10-01	municipality	24205	24000	24	三重県		桑名市	くわなし	三重県 桑名市	kuwana-shi
2025-10-01	municipality	24207	24000	24	三重県		鈴鹿市	すずかし	三重県 鈴鹿市	suzuka-shi
2025-10-01	municipality	24208	24000	24	三重県		名張市	なばりし	三重県 名張市	nabari-shi
2025-10-01	municipality	24209	24000	24	三重県		尾鷲市	おわせし	三重県 尾鷲市	owase-shi
2025-10-01	municipality	24210	24000	24	三重県		亀山市	かめやまし	三重県 亀山市	kameyama-shi
2025-10-01	municipality	24211	24000	24	三重県		鳥羽市	とばし	三重県 鳥羽市	toba-shi
2025-10-01	municipality	24212	24000	24	三重県		熊野市	くまのし	三重県 熊野市	kumano-shi
2025-10-01	municipality	24214	24000	24	三重県		いなべ市	いなべし	三重県 いなべ市	inabe-shi
2025-10-01	municipality	24215	24000	24	三重県		志摩市	しまし	三重県 志摩市	shima-shi
2025-10-01	municipality	24216	24000	24	三重県		伊賀市	いがし	三重県 伊賀市	iga-shi
2025-10-01	municipality	24303	24000	24	三重県	桑名郡	木曽岬町	きそさきちょう	三重県 木曽岬町	kisosaki-cho
2025-10-01	municipality	24324	24000	24	三重県	員弁郡	東員町	とういんちょう	三重県 東員町	toin-cho
2025-10-01	municipality	24341	24000	24	三重県	三重郡	菰野町	こものちょう	三重県 菰野町	komono-cho
2025-10-01	municipality	24343	24000	24	三重県	三重郡	朝日町	あさひちょう	三重県 朝日町	asahi-cho
2025-10-01	municipality	24344	24000	24	三重県	三重郡	川越町	かわごえちょう	三重県 川越町	kawagoe-cho
2025-10-01	municipality	24441	24000	24	三重県	多気郡	多気町	たきちょう	三重県 多気町	taki-cho
2025-10-01	municipality	24442	24000	24	三重県	多気郡	明和町	めいわちょう	三重県 明和町	meiwa-cho
2025-10-01	municipality	24443	24000	24	三重県	多気郡	大台町	おおだいちょう	三重県 大台町	odaitown-cho
2025-10-01	municipality	24461	24000	24	三重県	度会郡	玉城町	たまきちょう	三重県 玉城町	kizuna-cho
2025-10-01	municipality	24470	24000	24	三重県	度会郡	度会町	わたらいちょう	三重県 度会町	watarai-cho
2025-10-01	municipality	24471	24000	24	三重県	度会郡	大紀町	たいきちょう	三重県 大紀町	taiki-cho
2025-10-01	municipality	24472	24000	24	三重県	度会郡	南伊勢町	みなみいせちょう	三重県 南伊勢町	minamiise-cho
2025-10-01	municipality	24543	24000	24	三重県	北牟婁郡	紀北町	きほくちょう	三重県 紀北町	mie-kihoku-cho
2025-10-01	municipality	24561	24000	24	三重県	南牟婁郡	御浜町	みはまちょう	三重県 御浜町	mihama-cho
2025-10-01	municipality	24562	24000	24	三重県	南牟婁郡	紀宝町	きほうちょう	三重県 紀宝町	kiho-cho
2025-10-01	prefecture	25000		25	滋賀県		滋賀県	しがけん	滋賀県	shiga-ken
2025-10-01	municipality	25201	25000	25	滋賀県		大津市	おおつし	滋賀県 大津市	otsu-shi
2025-10-01	municipality	25202	25000	25	滋賀県		彦根市	ひこねし	滋賀県 彦根市	hikone-shi
2025-10-01	municipality	25203	25000	25	滋賀県		長浜市	ながはまし	滋賀県 長浜市	nagahama-shi
2025-10-01	municipality	25204	25000	25	滋賀県		近江八幡市	おうみはちまんし	滋賀県 近江八幡市	omihachiman-shi
2025-10-01	municipality	25206	25000	25	滋賀県		草津市	くさつし	滋賀県 草津市	kusatsu-shi
2025-10-01	municipality	25207	25000	25	滋賀県		守山市	もりやまし	滋賀県 守山市	moriyama-shi
2025-10-01	municipality	25208	25000	25	滋賀県		栗東市	りっとうし	滋賀県 栗東市	ritto-shi
2025-10-01	municipality	25209	25000	25	滋賀県		甲賀市	こうかし	滋賀県 甲賀市	koka-shi
2025-10-01	municipality	25210	25000	25	滋賀県		野洲市	やすし	滋賀県 野洲市	yasu-shi
2025-10-01	municipality	25211	25000	25	滋賀県		湖南市	こなんし	滋賀県 湖南市	shiga-konan-shi
2025-10-01	municipality	25212	25000	25	滋賀県		高島市	たかしまし	滋賀県 高島市	takashima-shi
2025-10-01	municipality	25213	25000	25	滋賀県		東近江市	ひがしおうみし	滋賀県 東近江市	higashiomi-shi
2025-10-01	municipality	25214	25000	25	滋賀県		米原市	まいばらし	滋賀県 米原市	maibara-shi
2025-10-01	municipality	25383	25000	25	滋賀県	蒲生郡	日野町	ひのちょう	滋賀県 日野町	shiga-hino-cho
2025-10-01	municipality	25384	25000	25	滋賀県	蒲生郡	竜王町	りゅうおうちょう	滋賀県 竜王町	ryuoh-cho
2025-10-01	municipality	25425	25000	25	滋賀県	愛知郡	愛荘町	あいしょうちょう	滋賀県 愛荘町	aisho-cho
2025-10-01	municipality	25441	25000	25	滋賀県	犬上郡	豊郷町	とよさとちょう	滋賀県 豊郷町	toyosato-cho
2025-10-01	municipality	25442	25000	25	滋賀県	犬上郡	甲良町	こうらちょう	滋賀県 甲良町	kouratown-cho
2025-10-01	municipality	25443	25000	25	滋賀県	犬上郡	多賀町	たがちょう	滋賀県 多賀町	taga-cho
2025-10-01	prefecture	26000		26	京都府		京都府	きょうとふ	京都府	kyoto-fu
2025-10-01	municipality	26100	26000	26	京都府		京都市	きょうとし	京都府 京都市	kyoto-shi
2025-10-01	municipality	26201	26000	26	京都府		福知山市	ふくちやまし	京都府 福知山市	fukuchiyama-shi
2025-10-01	municipality	26202	26000	26	京都府		舞鶴市	まいづるし	京都府 舞鶴市	maizuru-shi
2025-10-01	municipality	26203	26000	26	京都府		綾部市	あやべし	京都府 綾部市	ayabe-shi
2025-10-01	municipality	26204	26000	26	京都府		宇治市	うじし	京都府 宇治市	uji-shi
2025-10-01	municipality	26205	26000	26	京都府		宮津市	みやづし	京都府 宮津市	miyazu-shi
2025-10-01	municipality	26206	26000	26	京都府		亀岡市	かめおかし	京都府 亀岡市	kameoka-shi
