jis_code	url	system_type	crawl_status	exclusion_reason	exclusion_detail
02000	https://reiki.pref.aomori.lg.jp/reiki_taikei/taikei_default.html	taikei	enabled		
02201	https://www.city.aomori.aomori.jp/area/reiki/reiki_menu.html	taikei	enabled		
02202	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A7A02175C	d1-law	enabled		
02203	https://www1.g-reiki.net/city.hachinohe/reiki_menu.html	g-reiki	enabled		
02204	https://www1.g-reiki.net/city.kuroishi/reiki_menu.html	g-reiki	enabled		
02205	https://www1.g-reiki.net/city.goshogawara/reiki_menu.html	g-reiki	enabled		
02206	https://www.city.towada.lg.jp/reiki_int/reiki_menu.html	taikei	enabled		
02207	http://www.city.misawa.lg.jp/reiki_int/reiki_kana/r_50_to.html	taikei	enabled		
02208	http://www.city.mutsu.lg.jp/reiki/reiki_menu.html	taikei	enabled		
02209	https://en3-jg.d1-law.com/tsugaru/d1w_reiki/reiki.html	d1-law	enabled		
02210	https://www.city.hirakawa.lg.jp/reiki_int/reiki_menu.html	taikei	enabled		
02301	https://en3-jg.d1-law.com/hiranai/d1w_reiki/reiki.html	d1-law	enabled		
02303	https://www.town.imabetsu.lg.jp/gyousei/reiki/reiki_menu.html	taikei	enabled		
02304	https://www1.g-reiki.net/vill.yomogita/reiki_menu.html	g-reiki	enabled		
02307	http://www.town.sotogahama.lg.jp/reiki_int/reiki_menu.html	taikei	enabled		
02321	https://www.town.ajigasawa.lg.jp/reiki_int/reiki_menu.html	taikei	enabled		
02323	https://www1.g-reiki.net/town.fukaura/reiki_menu.html	g-reiki	enabled		
02343	https://www.nishimeya.jp/section/reiki_int/reiki_menu.html	taikei	enabled		
02361	https://www1.g-reiki.net/town.fujisaki/reiki_menu.html	g-reiki	enabled		
02362	http://www.town.owani.lg.jp/reiki/reiki_menu.html	taikei	enabled		
02367	http://www.vill.inakadate.lg.jp/_common/themes/inakadate/reiki_int/reiki_menu.html	taikei	enabled		
02381	https://www.town.itayanagi.aomori.jp/reiki/reiki_menu.html	taikei	enabled		
02384	https://en3-jg.d1-law.com/tsuruta/d1w_reiki/reiki.html	d1-law	enabled		
02387	https://www.town.nakadomari.lg.jp/section/reiki_int/reiki_menu.html	taikei	enabled		
02401	https://www1.g-reiki.net/town.noheji.aomori/reiki_menu.html	g-reiki	enabled		
02402	http://www.town.shichinohe.lg.jp/kouhou/reiki/reiki_int/reiki_menu.html	taikei	enabled		
02405	https://www1.g-reiki.net/rokunohe/reiki_menu.html	g-reiki	enabled		
02406	https://en3-jg.d1-law.com/yokohama/d1w_reiki/reiki.html	d1-law	enabled		
02408	https://www.town.tohoku.lg.jp/chousei/t_data/reiki/reiki_menu.html	taikei	enabled		
02411	https://en3-jg.d1-law.com/rokkasho/d1w_reiki/reiki.html	d1-law	enabled		
02412	https://krr235.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square	enabled		
02423	https://en3-jg.d1-law.com/ooma/d1w_reiki/reiki.html	d1-law	enabled		
02424	http://www.vill.higashidoori.lg.jp/reiki_int/reiki_menu.html	taikei	enabled		
02425			enabled		
02426	https://www.vill.sai.lg.jp/reiki_int/	taikei	enabled		
02441	https://www.town.sannohe.aomori.jp/section/reiki_int/reiki_menu.html	taikei	enabled		
02442	https://en3-jg.d1-law.com/gonohe/d1w_reiki/reiki.html	d1-law	enabled		
02443	https://www.town.takko.lg.jp/reiki/reiki_menu.html	taikei	enabled		
02445	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A7A0267D1	d1-law	enabled		
02446	https://www1.g-reiki.net/town.hashikami/reiki_menu.html	g-reiki	enabled		
02450			enabled		
03000	https://www1.g-reiki.net/pref.iwate/reiki_menu.html	g-reiki	enabled		
03201	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A7A1180AB	d1-law	enabled		
03202	https://krr186.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square	enabled		
03203	https://www1.g-reiki.net/city.ofunato/reiki_menu.html	g-reiki	enabled		
03205	https://en3-jg.d1-law.com/hanamaki/d1w_reiki/reiki.html	d1-law	enabled		
03206	https://www1.g-reiki.net/kitakami/reiki_menu.html	g-reiki	enabled		
03207	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A7A1180B1	d1-law	enabled		
03208	https://www1.g-reiki.net/tono/reiki_menu.html	g-reiki	enabled		
03209	https://www1.g-reiki.net/ichinoseki/reiki_menu.html	g-reiki	enabled		
03210	https://www.city.rikuzentakata.iwate.jp/section/reiki/reiki_menu.html	taikei	enabled		
03211	https://www1.g-reiki.net/kamaishi/reiki_menu.html	g-reiki	enabled		
03213	https://www.city.ninohe.lg.jp/div/soumu/htm/d1w_reiki/reiki.html	d1-law	enabled		
03214	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A7A118113	d1-law	enabled		
03215	https://www.city.oshu.iwate.jp/section/reiki_int/reiki_menu.html	taikei	enabled		
03216	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A7A118115	d1-law	enabled		
03301	https://en3-jg.d1-law.com/shizukuishi/d1w_reiki/reiki.html	d1-law	enabled		
03302	https://en3-jg.d1-law.com/kuzumaki/d1w_reiki/reiki.html	d1-law	enabled		
03303	https://www.town.iwate.iwate.jp/reiki/reiki_menu.html	taikei	enabled		
03321	https://www1.g-reiki.net/town.shiwa.iwate/reiki_menu.html	g-reiki	enabled		
03322	https://www.town.yahaba.iwate.jp/contents/18reiki/reiki_menu.html	taikei	enabled		
03366	https://en3-jg.d1-law.com/nishiwaga/d1w_reiki/reiki.html	d1-law	enabled		
03381	https://www1.g-reiki.net/town.kanegasaki.iwate/reiki_menu.html	g-reiki	enabled		
03402	https://www.town.hiraizumi.iwate.jp/reiki/reiki_menu.html	taikei	enabled		
03441	https://en3-jg.d1-law.com/sumita/d1w_reiki/reiki.html	d1-law	enabled		
03461	https://www.town.otsuchi.iwate.jp/gyosei/reiki_old/reiki_menu.html	taikei	enabled		
03482	https://krc146.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square	enabled		
03483	https://www1.g-reiki.net/town.iwaizumi/reiki_menu.html	g-reiki	enabled		
03484	https://www1.g-reiki.net/vill.tanohata.iwate/reiki_menu.html	g-reiki	enabled		
03485	https://en3-jg.d1-law.com/fudai/d1w_reiki/reiki.html	d1-law	enabled		
03501	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A7A11F707#	d1-law	enabled		
03503	https://www1.g-reiki.net/vill.noda.iwate/reiki_menu.html	g-reiki	enabled		
03506	http://www.vill.kunohe.iwate.jp/reiki_int/reiki_menu.html	taikei	enabled		
03507	https://en3-jg.d1-law.com/hirono-iwate/d1w_reiki/reiki.html	d1-law	enabled		
03524	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A7A11F7CA	d1-law	enabled		
04000	https://kra700.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square	enabled		
04100	https://kra600.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square	enabled		
04202	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A7A20E9FC	d1-law	enabled		
04203	https://www.city.shiogama.miyagi.jp/html/reiki_int/reiki_menu.html	taikei	enabled		
04205	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A7A20E9FF	d1-law	enabled		
04206	https://www.city.shiroishi.miyagi.jp/reiki/reiki_menu.html	taikei	enabled		
04207	https://www1.g-reiki.net/city.natori.miyagi/reiki_menu.html	g-reiki	enabled		
04208	https://en3-jg.d1-law.com/kakuda/d1w_reiki/reiki.html	d1-law	enabled		
04209	https://krc210.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square	enabled		
04211	https://www.city.iwanuma.miyagi.jp/reiki_int/reiki_menu.html	taikei	enabled		
04212	https://www.city.tome.miyagi.jp/reiki_int/reiki_menu.html	taikei	enabled		
04213	https://krr173.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square	enabled		
04214	https://www.city.higashimatsushima.miyagi.jp/reiki/reiki_menu.html	taikei	enabled		
04215	https://www.city.osaki.miyagi.jp/section/reiki/reiki_menu.html	taikei	enabled		
04216	https://www.tomiya-city.miyagi.jp/shisei/reiki/reiki_menu.html	taikei	enabled		
04301	https://www.town.zao.miyagi.jp/reiki_int/reiki_menu.html	taikei	enabled		
04302	https://town.shichikashuku.miyagi.jp/town/gyosei/reiki_int/reiki_menu.html	taikei	enabled		
04321	https://www.town.ogawara.miyagi.jp/reiki_int/reiki_menu.html	taikei	enabled		
04322	http://www.town.murata.miyagi.jp/cyosei/on-line/reiki_int/reiki_menu.html	taikei	enabled		
04323	https://www.town.shibata.miyagi.jp/reiki_int/reiki_menu.html	taikei	enabled		
04324	http://reiki-miyagi-kawasaki.jp/reiki_int/reiki_menu.html	taikei	enabled		
04341	http://www.town.marumori.miyagi.jp/reiki/reiki_menu.html	taikei	enabled		
04361	http://www.town.watari.miyagi.jp/reiki_int/reiki_menu.html	taikei	enabled		
04362	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A7A2113C4	d1-law	enabled		
04401	http://www.town.miyagi-matsushima.lg.jp/reiki_int/reiki_taikei/taikei_default.html	taikei	enabled		
04404	https://www.shichigahama.com/benricho/joho/reiki/reiki_menu.html	taikei	enabled		
