code	address	place	lat	lon
13-6	京都市西京区大枝北沓掛町五丁目	ロータリー南入歩道	34.9820413	135.6673199
13-7	京都市西京区御陵大枝山町一丁目	大枝山町西バス停北側付近歩道	34.9854279	135.6588713
13-8	京都市西京区御陵峰ヶ堂町一丁目	峰ヶ堂町一丁目バス停南交差点	34.984185	135.6738622
14-1	京都市西京区大原野北春日町967番地	齋藤悟方		
14-2	京都市西京区大原野北春日町197番地	洋子 方		
14-3	京都市西京区大原野北春日町4番地	正治方	34.9618973	135.6652735
14-4	京都市西京区大原野北春日町466番地の1	椎ノ木川脇歩道	34.960984	135.6641859
14-5	京都市西京区大原野南春日町	齋藤長次所有地	34.9594062	135.6618618
14-6	京都市西京区大原野南春日町640番地	畑梅次方	34.9573551	135.6601077
14-7	京都市西京区大原野南春日町	株式会社ウエダ大原野工場	34.9547107	135.6656812
15-1	京都市西京区大原野灰方町	柚原向日線	34.9525515	135.6606111
15-2	京都市西京区大原野上羽町80番地	福井 勝博方		
15-3	京都市西京区大原野灰方町439番地	大原野小学校(東側)	34.9540931	135.6675368
15-4	京都市西京区大原野灰方町	大歳神社前歩道	34.9506696	135.6666836
15-5	京都市西京区大原野小塩町230番地	岡本覚方	34.9439799	135.6589275
15-6	京都市西京区大原野石作町229番地の2	吉野義久方	34.949573	135.6519373
15-7	京都市西京区大原野石作町	柚原向日線	34.9531	135.6523463
15-8	京都市西京区大原野石作町	坂本集会所前給水施設	34.9524757	135.6479582
15-9	京都市西京区大原野上羽町268番地	木村嘉和方	34.9487293	135.6717942
16-1	京都市西京区大原野上里北ノ町740番地	小泉澄江方		
16-2	京都市西京区大原野上里南ノ町300番地	上里小学校(正門)	34.9522267	135.6851682
16-3	京都市西京区大原野東野町3-409	東長公園	34.9517883	135.6914983
16-4	京都市西京区大原野石見町287番地	石見町自治会館		
16-5	京都市西京区大原野上里北ノ町666番地の2	物部 俊之方	34.9509821	135.6862705
16-6	京都市西京区大原野上里紅葉町18	紅葉公園	34.9491618	135.6902753
